zone,state,lga,sector,ea,hhid,plotid,s11dq1,s11dq2,s11dq3,s11dq3b,s11dq4,s11dq5,s11dq5b,s11dq6,s11dq7,s11dq7b,s11dq8,s11dq9a,s11dq9b,s11dq10,s11dq11,s11dq11b,s11dq12,s11dq13a,s11dq13b,s11dq14,s11dq15,s11dq15b,s11dq16,s11dq17,s11dq18,s11dq18b,s11dq19,s11dq20,s11dq21,s11dq22,s11dq23,s11dq24,s11dq25a,s11dq25b,s11dq26,s11dq27,s11dq27b,s11dq28,s11dq29,s11dq30,s11dq30b,s11dq31,s11dq32,s11dq33,s11dq34,s11dq35,tracked_obs
1,22,2205,2,2432,220062,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220063,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220064,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,25,200,3,,2500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220064,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,25,200,3,,2500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220064,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220066,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220067,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220067,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220068,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220069,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220069,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220070,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220070,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,2432,220070,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220072,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220072,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220073,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220074,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220075,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220076,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220077,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220077,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220079,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220079,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220079,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2205,2,664,220080,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2214,2,1354,220083,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2214,2,1354,220085,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2214,2,1354,220087,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2214,2,1354,220087,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2214,2,1354,220087,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2214,2,1354,220088,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2214,2,1354,220089,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2218,2,596,220092,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2218,2,596,220093,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2218,2,596,220093,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2218,2,596,220094,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2218,2,596,220096,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2218,2,596,220097,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2218,2,596,220098,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2218,2,596,220099,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,530,220101,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,530,220106,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,100,500,5,,12200,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220111,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,25,2750,4,,2750,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220111,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,25,2750,4,,2750,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220113,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,4,compound,2.5,100,5,,12000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220113,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220114,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,16.600000381469727,300,6,,6500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220114,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,16.600000381469727,300,6,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220114,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,16.600000381469727,300,6,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220115,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,50,4500,6,,4500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220115,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220116,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,50,7000,6,,200,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220116,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,50,7000,6,,200,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,22,2203,2,266,220118,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230001,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230001,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230003,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230003,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230003,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230005,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230005,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230005,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230005,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230006,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2308,1,5180,230008,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2307,1,78,230024,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2307,1,78,230025,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,3000,3,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2307,1,78,230025,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2307,1,78,230025,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2315,2,924,230056,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2315,2,924,230056,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230061,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230061,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230061,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230061,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230062,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230062,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230062,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230063,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230063,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230063,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230064,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230064,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230064,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230064,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230065,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230065,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230065,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230065,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230065,5,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230065,6,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230066,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230066,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230066,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230066,4,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230066,5,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230067,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230067,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230069,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230069,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230070,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230070,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2309,2,998,230070,3,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2304,2,322,230071,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2304,2,322,230071,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2304,2,322,230073,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
1,23,2304,2,322,230073,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
