zone,state,lga,sector,ea,hhid,plotid,s11c1q1a1,s11c1q1a2,s11c1q1a3,s11c1q1a4,s11c1q1b1,s11c1q1b2,s11c1q1b3,s11c1q1b4,s11c1q1c1,s11c1q1c2,s11c1q1c3,s11c1q1c4,s11c1q1d1,s11c1q1d2,s11c1q1d3,s11c1q1d4,s11c1q2,s11c1q3,s11c1q4,s11c1q5,s11c1q6,s11c1q7,s11c1q8,s11c1q9,s11c1q10,tracked_obs
1,31,3103,2,874,310110,1,1,36,6,3,2,36,6,3,6,36,6,3,NA,NA,NA,NA,4,2,4500,3,2,2000,NA,NA,NA,0
1,31,3103,2,874,310110,2,1,36,6,3,2,36,6,3,6,36,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1,31,3103,2,874,310110,3,1,36,6,3,2,36,6,3,6,36,6,3,NA,NA,NA,NA,1,1,800,NA,NA,NA,3,2,900,0
1,31,3103,2,874,310110,4,1,36,6,3,2,36,6,3,6,36,6,3,NA,NA,NA,NA,5,1,1800,NA,NA,NA,NA,NA,NA,0
5,32,3223,2,578,320031,1,1,4,6,8,2,3,5,8,3,3,5,8,4,2,3,8,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3223,2,578,320031,2,1,4,6,8,2,3,5,8,3,3,5,8,4,2,3,8,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3223,2,578,320032,1,1,4,6,8,2,4,6,8,3,2,4,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3223,2,578,320032,2,1,4,6,8,2,4,6,8,3,2,4,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3223,2,578,320033,1,1,4,6,9,2,4,6,9,3,2,6,9,NA,NA,NA,NA,0,NA,NA,2,4,4000,0,NA,NA,0
5,32,3223,2,578,320033,2,1,4,6,9,2,4,6,9,3,2,6,9,NA,NA,NA,NA,0,NA,NA,2,4,4000,0,NA,NA,0
5,32,3223,2,578,320034,1,1,4,6,8,2,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3000,4,10,4000,0,NA,NA,0
5,32,3223,2,578,320035,1,1,4,6,8,2,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,2,10,2000,5,5,5000,0,NA,NA,0
5,32,3223,2,578,320035,2,1,4,6,8,2,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,2,10,2000,5,5,5000,0,NA,NA,0
5,32,3223,2,578,320036,1,1,4,6,9,2,4,3,9,3,4,3,9,6,4,6,9,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3223,2,578,320037,1,1,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3000,4,4,4000,NA,NA,NA,0
5,32,3223,2,578,320037,2,1,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4000,5,5,5000,NA,NA,NA,0
5,32,3223,2,578,320038,1,2,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,5000,6,10,4800,0,NA,NA,0
5,32,3223,2,578,320038,2,2,7,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,4000,6,10,4800,0,NA,NA,0
5,32,3223,2,578,320040,1,1,8,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6000,4,5,3200,0,NA,NA,0
5,32,3223,2,578,320040,2,2,8,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5000,3,4,2400,0,NA,NA,0
5,32,3209,1,1208,320043,1,1,4,4,9,5,4,4,9,6,4,4,9,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3209,1,1208,320043,2,1,4,4,9,5,4,4,9,6,4,4,9,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3209,1,1208,320048,1,2,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1500,2,3,1200,0,NA,NA,0
5,32,3209,1,1208,320048,2,2,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1500,2,2,1200,0,NA,NA,0
5,32,3209,1,1208,320049,1,1,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3600,2,4,2000,0,NA,NA,0
5,32,3209,1,1208,320049,2,2,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2400,2,4,2000,0,NA,NA,0
5,32,3213,2,128,320051,1,1,10,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,6000,3,10,3000,0,NA,NA,0
5,32,3213,2,128,320052,1,1,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10000,6,10,4800,0,NA,NA,0
5,32,3208,2,2244,320085,1,1,34,4,6,2,34,4,6,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2000,2,1,2000,NA,NA,NA,0
5,32,3201,2,2034,320104,1,1,36,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2000,1,5,2000,0,NA,NA,0
5,32,3201,2,2034,320104,2,2,36,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2000,2,5,2000,0,NA,NA,0
5,32,3201,2,2034,320104,3,1,36,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3201,2,2034,320105,1,1,20,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,2000,14,3,2000,0,NA,NA,0
5,32,3201,2,2034,320105,2,2,20,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3201,2,2034,320106,1,1,48,2,7,2,48,2,7,3,48,1,4,NA,NA,NA,NA,3,27,2000,1,9,2000,0,NA,NA,0
5,32,3201,2,2034,320117,1,1,2,4,8,2,2,4,8,3,2,4,7,5,1,2,6,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3201,2,2034,320117,2,1,3,4,8,2,2,4,7,3,2,4,6,5,1,2,4,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3201,2,2034,320118,1,6,30,4,8,2,30,4,8,3,30,4,4,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3201,2,2034,320119,1,1,36,4,9,8,36,3,8,3,10,3,8,9,10,3,8,2,2,3000,2,2,3000,0,NA,NA,0
5,32,3201,2,2034,320119,2,8,36,4,9,9,5,3,8,10,5,3,8,NA,NA,NA,NA,1,3,4500,1,1,1500,0,NA,NA,0
5,32,3201,2,2034,320120,1,1,48,4,4,2,15,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,24,2000,0,NA,NA,0,NA,NA,0
5,32,3201,2,2034,320121,1,1,48,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,36000,0,NA,NA,0,NA,NA,0
5,32,3201,2,2034,320122,1,2,52,6,8,3,20,3,4,4,20,3,4,5,20,3,4,3,27,2000,1,9,2000,0,NA,NA,0
5,32,3201,2,2034,320122,2,6,52,6,8,7,20,3,4,8,20,3,4,9,20,3,4,0,NA,NA,4,36,2000,0,NA,NA,0
5,32,3201,2,2034,320122,3,10,48,3,2,11,20,3,2,12,20,3,2,NA,NA,NA,NA,2,18,2000,2,18,2000,0,NA,NA,0
5,32,3201,2,2034,320123,1,1,12,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3203,2,2644,320126,1,1,3,4,10,9,3,4,12,3,3,2,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3203,2,2644,320126,2,2,3,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3203,2,2644,320127,1,1,30,4,5,2,30,2,6,8,20,3,5,NA,NA,NA,NA,0,NA,NA,2,2,6000,0,NA,NA,0
5,32,3203,2,2644,320127,2,2,30,3,5,3,20,3,6,4,20,3,4,NA,NA,NA,NA,0,NA,NA,1,2,3000,0,NA,NA,0
5,32,3203,2,2644,320127,3,8,30,2,8,9,20,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,1,3000,0,NA,NA,0
5,32,3203,2,2644,320128,1,2,52,4,6,5,40,3,5,6,40,3,6,7,42,4,6,0,NA,NA,0,NA,NA,NA,NA,NA,0
5,32,3203,2,2644,320128,2,2,52,4,6,5,40,3,5,6,40,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,32,3203,2,2644,320129,1,1,30,5,9,2,30,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,32,3203,2,2644,320131,1,2,30,5,10,3,30,5,10,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
5,32,3203,2,2644,320132,1,1,48,6,7,2,48,3,7,3,48,1,7,4,48,1,7,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3203,2,2644,320133,1,1,52,6,9,2,48,2,9,4,48,2,9,NA,NA,NA,NA,4,36,2000,4,36,2000,0,NA,NA,0
5,32,3203,2,2644,320133,2,6,48,5,6,4,48,1,9,2,48,1,9,NA,NA,NA,NA,2,18,2000,2,18,2000,0,NA,NA,0
5,32,3202,2,84,320134,1,1,4,5,8,2,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3202,2,84,320135,1,1,4,5,10,2,4,5,10,NA,NA,NA,NA,NA,NA,NA,NA,5,6,10000,0,NA,NA,0,NA,NA,0
5,32,3202,2,84,320135,2,1,4,5,10,2,4,5,10,NA,NA,NA,NA,NA,NA,NA,NA,5,6,10000,0,NA,NA,0,NA,NA,0
5,32,3202,2,84,320136,1,1,52,6,10,2,48,1,10,NA,NA,NA,NA,NA,NA,NA,NA,5,45,2000,5,45,1500,0,NA,NA,0
5,32,3202,2,84,320138,1,2,30,5,7,3,30,5,6,4,30,5,4,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,0
5,32,3202,2,84,320139,1,2,52,5,8,5,42,6,8,6,48,6,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
5,32,3202,2,84,320139,2,2,52,6,8,5,42,6,8,6,48,6,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
5,32,3202,2,84,320140,1,1,52,6,8,2,28,5,8,3,28,5,8,NA,NA,NA,NA,0,NA,NA,2,2,6000,0,NA,NA,0
5,32,3202,2,84,320140,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,2,3000,0,NA,NA,0
5,32,3202,2,84,320141,1,1,40,6,8,2,40,7,8,3,20,3,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3202,2,84,320141,2,2,30,6,8,1,40,2,8,3,20,3,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3202,2,84,320143,1,1,3,4,10,2,4,5,12,NA,NA,NA,NA,NA,NA,NA,NA,5,5,10000,3,5,10000,0,NA,NA,0
5,32,3216,2,1184,320144,1,1,10,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,10,4000,0,NA,NA,0
5,32,3216,2,1184,320147,1,1,52,6,10,3,20,2,12,4,20,2,12,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3223,2,390,320151,1,1,5,6,8,2,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5000,5,6,5000,0,NA,NA,0
5,32,3223,2,390,320151,2,1,4,5,8,2,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5000,5,6,5000,0,NA,NA,0
5,32,3223,2,390,320152,1,1,6,6,8,2,4,5,8,3,3,4,8,4,2,3,8,6,8,6000,6,5,6000,0,NA,NA,0
5,32,3223,2,390,320152,2,1,5,6,8,2,4,5,8,3,3,4,8,4,2,3,8,5,6,5000,4,4,4000,0,NA,NA,0
5,32,3223,2,390,320153,1,1,5,6,8,2,4,4,8,3,4,4,8,NA,NA,NA,NA,5,7,5000,4,6,6000,0,NA,NA,0
5,32,3223,2,390,320153,2,1,4,6,8,2,2,4,8,3,2,4,8,NA,NA,NA,NA,4,5,400,3,6,6000,0,NA,NA,0
5,32,3223,2,390,320156,1,1,6,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6000,3,4,2400,0,NA,NA,0
5,32,3223,2,390,320156,2,2,6,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6000,3,4,2400,0,NA,NA,0
5,32,3223,2,390,320157,1,1,6,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6000,4,3,3200,0,NA,NA,0
5,32,3223,2,390,320157,2,2,7,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,8000,5,4,4000,0,NA,NA,0
5,32,3223,2,390,320158,1,1,3,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4500,2,3,2000,0,NA,NA,0
5,32,3223,2,390,320159,1,4,2,5,9,5,40,3,9,9,4,3,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3223,2,390,320160,1,1,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,6000,7,8,5600,0,NA,NA,0
5,32,3223,2,390,320160,2,2,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,7000,8,8,6400,0,NA,NA,0
5,32,3221,2,132,320164,1,1,5,6,8,2,5,6,8,3,4,5,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3221,2,132,320164,2,1,5,6,8,2,5,6,8,3,5,6,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3221,2,132,320165,1,2,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4000,6,8,6000,0,NA,NA,0
5,32,3221,2,132,320165,2,2,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4000,6,8,6000,0,NA,NA,0
5,32,3221,2,132,320166,1,1,4,6,8,2,4,6,8,3,2,4,8,4,2,4,8,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3221,2,132,320166,2,1,5,6,8,2,4,5,8,3,2,4,8,4,2,4,8,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3221,2,132,320169,1,2,6,6,9,4,2,3,6,6,2,3,6,NA,NA,NA,NA,2,2,2000,5,4,5000,0,NA,NA,0
5,32,3221,2,132,320170,1,1,7,6,9,2,7,6,9,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2000,6,5,6000,0,NA,NA,0
5,32,3210,2,1692,320172,1,1,8,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,9000,5,8,5000,0,NA,NA,0
5,32,3210,2,1692,320172,2,1,10,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,9000,4,8,4000,0,NA,NA,0
5,32,3210,2,1692,320173,1,1,4,5,9,2,4,4,9,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3000,2,5,2000,0,NA,NA,0
5,32,3210,2,1692,320173,2,1,4,5,8,6,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1500,1,2,1000,0,NA,NA,0
5,32,3210,2,1692,320174,1,1,5,6,8,2,7,6,8,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4500,3,10,3000,0,NA,NA,0
5,32,3210,2,1692,320174,2,2,5,6,8,1,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3000,2,8,2000,0,NA,NA,0
5,32,3210,2,1692,320175,1,1,2,4,8,2,2,4,8,5,2,4,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3210,2,1692,320175,2,1,2,4,8,2,2,4,8,5,2,4,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3210,2,1692,320177,1,1,4,6,8,2,4,6,8,6,4,6,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3210,2,1692,320177,2,1,5,6,8,2,5,6,8,6,5,6,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3210,2,1692,320178,1,1,4,6,5,7,6,6,9,2,1,1,5,NA,NA,NA,NA,2,2,2000,6,4,6000,0,NA,NA,0
5,32,3210,2,1692,320179,1,1,4,6,7,2,4,6,7,5,2,4,6,6,2,4,6,2,2,2000,5,3,5000,0,NA,NA,0
5,32,3213,2,128,320181,1,1,2,2,8,2,6,6,8,3,2,2,4,NA,NA,NA,NA,2,2,2000,4,5,4000,0,NA,NA,0
5,32,3213,2,128,320182,1,1,3,5,6,2,6,6,9,4,2,4,5,NA,NA,NA,NA,3,4,3000,6,4,6000,0,NA,NA,0
5,32,3213,2,128,320182,2,1,3,5,6,2,6,6,9,4,2,4,5,NA,NA,NA,NA,3,4,3000,7,5,7000,0,NA,NA,0
5,32,3213,2,128,320183,1,1,5,6,8,2,4,6,8,3,2,4,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3213,2,128,320183,2,1,5,6,8,2,4,6,8,3,2,4,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3213,2,128,320186,1,1,4,6,8,3,4,6,8,4,4,6,8,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3216,2,1184,320187,1,1,4,5,8,2,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3216,2,1184,320187,2,9,3,5,7,1,4,4,8,12,4,6,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3216,2,1184,320188,1,2,48,6,7,1,48,2,8,NA,NA,NA,NA,NA,NA,NA,NA,5,45,1000,5,45,1000,0,NA,NA,0
5,32,3213,2,128,320191,1,1,6,6,9,5,2,3,5,6,2,3,5,NA,NA,NA,NA,2,3,2000,4,5,4000,2,2,2000,0
5,32,3213,2,128,320191,2,1,6,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2000,4,5,4000,2,2,2000,0
5,32,3212,2,314,320193,1,1,4,6,8,2,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3212,2,314,320193,2,1,4,6,8,2,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
5,32,3212,2,314,320208,1,1,6,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,15,4000,5,6,4000,0,NA,NA,0
5,32,3212,2,314,320208,2,2,6,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,15,4000,4,6,3200,0,NA,NA,0
3,33,3321,1,1182,330002,1,1,16,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,200,0,NA,NA,0,NA,NA,0
3,33,3321,1,1182,330006,1,1,4,6,9,11,4,6,9,NA,NA,NA,NA,NA,NA,NA,NA,4,2,400,0,NA,NA,0,NA,NA,0
3,33,3321,1,1182,330006,2,1,4,6,9,11,4,6,9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,33,3321,1,1182,330007,1,1,30,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,300,0,NA,NA,0,NA,NA,0
3,33,3321,1,1182,330008,1,4,28,5,6,5,28,5,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2000,0,NA,NA,0,NA,NA,0
3,33,3321,1,1182,330009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4000,0,NA,NA,0,NA,NA,0
3,33,3321,1,1182,330010,1,1,40,6,7,5,12,5,4,NA,NA,NA,NA,NA,NA,NA,NA,5,4,300,NA,NA,NA,NA,NA,NA,0
3,33,3311,1,702,330011,1,1,13,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,700,0,NA,NA,0,NA,NA,0
3,33,3311,1,702,330012,1,1,52,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,200,0,NA,NA,NA,NA,NA,0
3,33,3311,1,702,330012,2,1,52,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,400,0,NA,NA,NA,NA,NA,0
3,33,3311,1,702,330013,1,1,15,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,400,NA,NA,NA,NA,NA,NA,0
3,33,3311,1,702,330014,1,1,45,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,400,0,NA,NA,0,NA,NA,0
3,33,3311,1,702,330014,2,1,30,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,300,0,NA,NA,0,NA,NA,0
3,33,3311,1,702,330015,1,1,10,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,700,0,NA,NA,NA,NA,NA,0
3,33,3311,1,702,330015,2,1,9,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
3,33,3311,1,702,330016,1,1,40,6,5,3,45,7,7,NA,NA,NA,NA,NA,NA,NA,NA,4,7,400,0,NA,NA,NA,NA,NA,0
3,33,3311,1,702,330017,1,1,10,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,700,0,NA,NA,0,NA,NA,0
3,33,3311,1,702,330018,1,1,10,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,0
3,33,3311,1,702,330018,2,1,52,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0,NA,NA,NA,NA,NA,NA,0
3,33,3311,1,702,330018,3,1,52,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0,NA,NA,NA,NA,NA,NA,0
3,33,3311,1,702,330019,1,1,10,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,400,0,NA,NA,0,NA,NA,0
3,33,3311,1,702,330020,1,1,8,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,700,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330021,1,1,49,6,6,3,35,6,6,4,28,6,6,NA,NA,NA,NA,3,2,300,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330022,1,1,20,6,3,3,45,6,7,NA,NA,NA,NA,NA,NA,NA,NA,4,4,400,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330023,1,1,40,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,400,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330024,1,1,50,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,400,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330024,2,1,50,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,400,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330025,1,1,52,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,300,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330026,1,1,45,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,400,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330026,2,1,45,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,400,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330027,1,1,52,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,300,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330028,1,1,49,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,300,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330029,1,1,49,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,300,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330030,1,1,30,6,3,7,35,6,3,NA,NA,NA,NA,NA,NA,NA,NA,3,4,400,0,NA,NA,0,NA,NA,0
3,33,3310,2,476,330030,2,1,30,6,4,7,35,6,4,NA,NA,NA,NA,NA,NA,NA,NA,4,5,400,0,NA,NA,0,NA,NA,0
3,33,3323,2,92,330031,1,1,40,6,7,4,40,7,5,5,40,7,5,9,40,6,7,10,7,300,0,NA,NA,0,NA,NA,0
3,33,3323,2,92,330032,1,1,29,6,4,3,29,6,4,NA,NA,NA,NA,NA,NA,NA,NA,4,2,700,0,NA,NA,0,NA,NA,0
3,33,3323,2,92,330033,1,1,27,5,4,3,20,5,4,4,19,5,4,5,20,5,4,6,4,400,0,NA,NA,0,NA,NA,0
3,33,3323,2,92,330034,1,1,40,7,4,3,52,7,7,NA,NA,NA,NA,NA,NA,NA,NA,5,2,300,0,NA,NA,0,NA,NA,0
3,33,3323,2,92,330035,1,1,45,7,6,3,52,7,6,NA,NA,NA,NA,NA,NA,NA,NA,4,2,300,0,NA,NA,0,NA,NA,0
3,33,3323,2,92,330036,1,1,32,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,400,0,NA,NA,0,NA,NA,0
3,33,3323,2,92,330037,1,1,26,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,300,0,NA,NA,0,NA,NA,0
3,33,3323,2,92,330038,1,1,21,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1200,0,NA,NA,0,NA,NA,0
3,33,3323,2,92,330039,1,1,40,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,300,NA,NA,NA,NA,NA,NA,0
3,33,3323,2,92,330040,1,1,29,5,4,3,29,5,4,4,19,5,4,2,18,3,3,6,4,700,0,NA,NA,0,NA,NA,0
3,33,3318,2,30,330041,1,1,26,5,4,3,40,5,7,4,40,5,7,NA,NA,NA,NA,10,7,300,0,NA,NA,0,NA,NA,0
3,33,3318,2,30,330041,2,1,18,4,4,3,37,5,7,4,40,5,7,NA,NA,NA,NA,8,6,300,0,NA,NA,NA,NA,NA,0
3,33,3318,2,30,330042,1,1,30,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,300,0,NA,NA,0,NA,NA,0
3,33,3318,2,30,330043,1,1,52,5,7,2,30,6,7,NA,NA,NA,NA,NA,NA,NA,NA,4,7,400,0,NA,NA,0,NA,NA,0
