"zone","state","lga","sector","ea","hhid","plotid","s11c1q1a1","s11c1q1a2","s11c1q1a3","s11c1q1a4","s11c1q1b1","s11c1q1b2","s11c1q1b3","s11c1q1b4","s11c1q1c1","s11c1q1c2","s11c1q1c3","s11c1q1c4","s11c1q1d1","s11c1q1d2","s11c1q1d3","s11c1q1d4","s11c1q2","s11c1q3","s11c1q4","s11c1q5","s11c1q6","s11c1q7","s11c1q8","s11c1q9","s11c1q10","s11c1q11","s11c1q12","s11c1q12_os"
5,32,3223,2,578,320033,3,1,4,4,8,2,4,6,10,5,4,5,3,6,4,5,3,0,,,0,,,0,,,2,1,
5,32,3223,2,578,320033,4,1,3,4,8,2,3,6,10,5,3,5,3,6,3,5,3,0,,,0,,,0,,,2,1,
5,32,3223,2,578,320034,1,1,4,6,10,2,4,6,10,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3223,2,578,320034,2,2,3,6,10,1,3,6,10,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3223,2,578,320035,1,1,22,4,11,6,3,4,11,,,,,,,,,2,2,3000,0,,,0,,,2,1,
5,32,3223,2,578,320035,2,1,18,3,10,6,2,3,10,,,,,,,,,2,2,3000,0,,,0,,,2,1,
5,32,3223,2,578,320036,1,1,14,3,10,7,2,2,10,,,,,,,,,1,3,1000,0,,,0,,,2,1,
5,32,3223,2,578,320036,2,1,23,4,11,,,,,,,,,,,,,2,2,2000,0,,,0,,,2,1,
5,32,3223,2,578,320040,1,1,1,5,8,2,1,6,10,4,1,6,12,7,1,6,10,0,,,0,,,0,,,2,1,
5,32,3223,2,578,320040,2,1,1,6,7,2,1,6,10,4,1,6,10,7,1,6,10,0,,,0,,,0,,,2,1,
5,32,3209,1,1208,320047,1,1,1,6,9,2,5,6,9,3,5,6,9,4,5,6,9,0,,,0,,,0,,,2,1,
5,32,3209,1,1208,320047,2,1,1,6,9,2,5,6,9,3,5,6,9,4,5,6,9,0,,,0,,,0,,,2,1,
5,32,3209,1,1208,320048,1,1,4,1,9,2,4,6,9,3,4,6,9,4,4,6,9,0,,,0,,,0,,,2,1,
5,32,3209,1,1208,320048,2,1,4,1,9,2,4,6,9,3,4,6,9,4,4,6,9,0,,,0,,,0,,,2,1,
5,32,3209,1,1208,320050,1,8,12,5,40,2,3,5,20,6,4,5,20,7,4,5,20,10,3,15000,0,,,0,,,2,3,
5,32,3209,1,1208,320050,2,8,12,1,5,2,3,1,5,6,4,1,5,7,4,1,5,0,,,0,,,0,,,2,1,
5,32,3209,1,1208,320050,3,8,10,1,5,2,3,1,5,6,4,1,5,7,4,1,5,0,,,0,,,0,,,2,1,
5,32,3213,2,128,320051,1,2,3,5,3,4,2,6,7,,,,,,,,,1,2,1500,0,,,0,,,2,1,
5,32,3213,2,128,320051,2,2,4,5,3,4,2,6,8,,,,,,,,,1,2,1500,0,,,0,,,2,1,
5,32,3213,2,128,320052,1,1,1,4,6,2,2,6,4,,,,,,,,,2,2,1500,1,3,1000,0,,,2,2,
5,32,3213,2,128,320052,2,1,1,4,6,2,2,6,4,,,,,,,,,2,2,1500,1,3,1000,0,,,2,1,
5,32,3215,1,0,320054,1,1,18,4,2,3,21,5,6,,,,,,,,,2,3,3000,3,4,4500,,,,2,,
5,32,3215,1,0,320054,2,1,18,5,2,3,21,5,5,,,,,,,,,1,2,1500,2,5,3000,,,,2,,
5,32,3201,2,2034,320104,1,1,12,4,6,2,15,6,14,,,,,,,,,3,5,6000,5,7,10000,0,,,2,3,
5,32,3201,2,2034,320104,2,1,14,6,8,2,14,4,12,,,,,,,,,3,5,6000,5,7,1000,0,,,2,3,
5,32,3201,2,2034,320105,1,1,18,4,4,,,,,,,,,,,,,4,5,8000,6,7,9000,0,,,2,3,
5,32,3201,2,2034,320106,1,1,4,4,7,2,4,4,7,,,,,,,,,0,,,0,,,0,,,2,3,
5,32,3201,2,2034,320118,1,6,25,6,10,7,20,7,9,3,20,4,9,,,,,0,,,3,2,600,0,,,2,3,
5,32,3201,2,2034,320119,1,8,18,5,8,9,8,3,4,,,,,,,,,2,3,4000,3,2,6000,0,,,2,1,
5,32,3201,2,2034,320119,2,8,10,3,10,,,,,,,,,,,,,4,5,8000,7,2,10000,0,,,2,1,
5,32,3201,2,2034,320121,1,1,16,5,10,2,16,5,12,3,16,5,10,,,,,0,,,0,,,0,,,2,3,
5,32,3201,2,2034,320121,2,1,12,3,8,2,14,5,10,3,14,5,8,,,,,0,,,0,,,0,,,2,3,
5,32,3201,2,2034,320122,1,1,3,3,6,10,3,3,6,,,,,,,,,0,,,0,,,0,,,2,3,
5,32,3201,2,2034,320122,2,1,4,4,5,,,,,,,,,,,,,1,5,1500,0,,,0,,,2,3,
5,32,3201,2,2034,320123,1,1,25,4,7,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
5,32,3203,2,2644,320124,1,1,17,5,4,5,19,6,6,,,,,,,,,3,4,6000,4,4,6000,0,,,2,2,
5,32,3203,2,2644,320124,2,1,17,5,5,5,19,6,6,,,,,,,,,3,4,6000,4,4,6000,0,,,2,2,
5,32,3203,2,2644,320125,1,1,23,6,3,,,,,,,,,,,,,5,5,10000,5,6,7500,0,,,2,2,
5,32,3203,2,2644,320127,1,1,26,3,10,2,26,4,9,3,10,3,9,5,13,3,9,0,,,0,,,0,,,2,2,
5,32,3203,2,2644,320127,2,1,7,4,12,8,25,5,9,9,10,3,8,6,10,3,9,0,,,0,,,0,,,2,2,
5,32,3203,2,2644,320128,1,2,20,3,10,10,10,3,10,,,,,,,,,2,2,4000,0,,,0,,,2,1,
5,32,3203,2,2644,320128,2,2,10,3,10,,,,,,,,,,,,,4,4,8000,3,5,6000,0,,,2,1,
5,32,3203,2,2644,320129,1,1,20,3,10,2,20,4,8,,,,,,,,,0,,,0,,,0,,,2,2,
5,32,3203,2,2644,320129,2,1,14,2,9,2,15,2,9,,,,,,,,,0,,,2,3,3000,0,,,2,2,
5,32,3203,2,2644,320131,1,1,21,3,10,2,21,3,8,,,,,,,,,0,,,0,,,0,,,2,2,
5,32,3203,2,2644,320132,1,1,8,4,7,6,8,4,7,,,,,,,,,0,,,0,,,0,,,2,3,
5,32,3203,2,2644,320133,1,1,21,3,8,2,18,4,10,4,21,5,10,,,,,10,30,10000,6,21,6000,0,,,2,3,
5,32,3203,2,2644,320133,2,1,21,3,10,2,16,4,8,4,28,4,8,,,,,0,,,0,,,0,,,2,3,
5,32,3202,2,84,320134,1,1,20,5,9,2,23,6,9,3,18,5,5,4,10,4,5,4,3,8000,5,4,7500,0,,,2,2,
5,32,3202,2,84,320135,1,2,10,3,5,4,13,5,12,,,,,,,,,5,4,7500,7,6,7000,0,,,2,1,
5,32,3202,2,84,320135,2,4,12,5,10,2,8,3,4,,,,,,,,,3,3,4500,5,4,5000,0,,,2,1,
5,32,3202,2,84,320136,1,1,4,6,6,,,,,,,,,,,,,0,,,4,2,4000,0,,,2,3,
5,32,3202,2,84,320136,2,,,,,,,,,,,,,,,,,5,2,7500,4,3,4000,0,,,2,3,
5,32,3202,2,84,320137,1,2,10,3,10,,,,,,,,,,,,,0,,,2,3,3000,0,,,2,1,
5,32,3202,2,84,320137,2,,,,,,,,,,,,,,,,,0,,,3,2,4500,0,,,2,1,
5,32,3202,2,84,320138,1,3,2,5,5,,,,,,,,,,,,,5,2,10000,4,4,8000,0,,,2,3,
5,32,3202,2,84,320138,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,320139,1,2,24,5,9,5,6,2,8,6,6,3,7,9,10,3,9,0,,,2,2,3000,0,,,2,3,
5,32,3202,2,84,320139,2,2,10,3,5,6,3,2,5,,,,,,,,,0,,,2,3,3000,0,,,2,3,
5,32,3202,2,84,320139,3,2,10,4,6,,,,,,,,,,,,,4,2,3000,4,4,6000,0,,,2,3,
5,32,3202,2,84,320140,1,2,18,3,9,5,4,2,6,,,,,,,,,3,2,4500,2,3,3000,0,,,2,2,
5,32,3202,2,84,320140,2,2,10,4,6,,,,,,,,,,,,,0,,,5,2,7500,0,,,2,2,
5,32,3202,2,84,320141,1,2,20,4,10,3,8,3,6,4,8,3,6,5,10,5,9,0,,,0,,,0,,,2,2,
5,32,3202,2,84,320142,1,2,4,3,3,,,,,,,,,,,,,0,,,3,3,2100,0,,,2,3,
5,32,3216,2,1184,320144,1,1,21,5,6,6,15,4,4,7,10,3,3,8,10,3,3,0,,,0,,,0,,,2,2,
5,32,3216,2,1184,320145,1,1,20,4,3,2,25,5,6,5,25,5,6,,,,,0,,,0,,,0,,,2,2,
5,32,3216,2,1184,320147,1,1,5,3,10,6,25,6,9,3,6,2,7,4,6,2,7,2,3,4000,4,4,8000,0,,,2,3,
5,32,3216,2,1184,320147,2,,,,,,,,,,,,,,,,,3,3,6000,2,6,4000,0,,,2,3,
5,32,3216,2,1184,320150,1,1,10,3,8,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3223,2,390,320151,1,1,12,6,8,2,10,5,8,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3223,2,390,320151,2,1,10,6,8,2,8,5,8,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3223,2,390,320152,1,1,12,6,8,2,10,5,8,6,8,5,8,7,7,5,8,0,,,0,,,0,,,2,1,
5,32,3223,2,390,320152,2,1,10,5,8,2,8,4,8,6,6,4,8,7,6,4,8,0,,,0,,,0,,,2,1,
5,32,3223,2,390,320153,1,1,5,6,10,4,7,6,4,5,7,6,4,6,2,4,5,0,,,0,,,0,,,2,1,
5,32,3223,2,390,320153,2,1,5,6,10,4,7,6,4,5,7,6,4,6,2,4,5,0,,,0,,,0,,,2,1,
5,32,3223,2,390,320156,1,1,22,3,9,2,22,3,9,3,22,2,9,4,22,2,9,0,,,0,,,0,,,2,3,
5,32,3223,2,390,320156,2,1,23,3,9,2,22,3,9,3,22,2,9,4,22,2,9,0,,,0,,,0,,,2,3,
5,32,3223,2,390,320157,1,1,1,2,5,2,1,2,2,3,1,2,6,,1,2,5,0,,,0,,,0,,,2,1,
5,32,3223,2,390,320157,2,1,4,5,8,2,2,3,3,3,3,6,8,,4,5,8,0,,,0,,,0,,,2,1,
5,32,3223,2,390,320160,1,1,2,6,9,2,2,6,10,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3223,2,390,320160,2,1,3,6,8,2,3,6,10,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320161,1,2,2,5,7,4,2,5,7,5,2,5,7,,,,,4,2,1500,1,2,1000,0,,,2,1,
5,32,3221,2,132,320161,2,2,2,5,7,4,2,5,7,5,2,5,7,,,,,2,2,1500,1,2,1000,0,,,2,1,
5,32,3221,2,132,320162,1,1,2,4,3,2,3,3,4,6,3,6,5,7,2,4,6,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320162,2,1,2,4,3,2,3,3,4,6,3,6,5,7,2,4,6,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320163,1,1,10,3,6,2,12,4,8,,,,,,,,,2,3,3000,0,,,0,,,2,1,
5,32,3221,2,132,320163,2,1,2,1,3,2,3,1,3,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320164,1,2,12,6,8,3,10,5,8,6,8,5,8,,,,,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320164,2,2,10,5,8,3,8,5,8,6,6,5,8,,,,,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320165,1,2,12,5,5,,,,,,,,,,,,,3,3,4500,0,,,0,,,2,1,
5,32,3221,2,132,320165,2,2,5,2,3,,,,,,,,,,,,,2,2,3000,0,,,0,,,2,1,
5,32,3221,2,132,320165,3,2,2,1,2,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320166,1,1,10,6,8,2,10,5,8,3,8,5,8,4,6,4,8,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320166,2,1,8,6,8,2,8,5,8,3,8,5,8,4,6,4,8,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320167,1,2,4,3,6,,,,,,,,,,,,,10,3,15000,15,5,2500,0,,,2,1,
5,32,3221,2,132,320167,2,,,,,,,,,,,,,,,,,5,4,7500,7,4,1050,0,,,2,1,
5,32,3221,2,132,320168,1,2,10,4,8,3,8,3,8,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320169,1,2,9,3,6,7,11,4,6,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320169,2,2,3,2,4,7,4,3,4,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3221,2,132,320170,1,1,5,3,6,,,,,,,,,,,,,2,2,3000,0,,,0,,,2,1,
5,32,3221,2,132,320170,2,2,6,5,8,,,,,,,,,,,,,2,2,3000,4,3,6000,0,,,2,1,
5,32,3221,2,132,320170,3,2,6,5,8,,,,,,,,,,,,,3,4,4500,6,4,9000,0,,,2,1,
5,32,3210,2,1692,320172,1,2,4,5,7,3,2,6,6,4,2,5,7,5,4,4,7,0,,,0,,,0,,,2,1,
5,32,3210,2,1692,320172,2,2,4,5,7,3,2,6,6,4,2,5,7,5,4,4,7,0,,,0,,,0,,,2,1,
5,32,3210,2,1692,320173,1,7,2,5,8,,,,,,,,,,,,,1,2,1500,0,,,0,,,2,1,
5,32,3210,2,1692,320174,1,1,4,6,9,2,3,6,8,6,4,5,9,12,4,5,8,0,,,0,,,0,,,2,1,
5,32,3210,2,1692,320174,2,1,4,6,9,2,3,6,8,6,4,5,9,12,4,5,8,0,,,0,,,0,,,2,1,
5,32,3210,2,1692,320175,1,1,6,3,2,2,12,5,8,9,10,5,8,,,,,0,,,0,,,0,,,2,1,
5,32,3210,2,1692,320175,2,1,4,3,3,2,10,5,8,9,8,5,8,,,,,0,,,0,,,0,,,2,1,
5,32,3210,2,1692,320177,1,1,15,6,8,2,12,5,8,6,10,5,8,9,8,5,8,0,,,0,,,0,,,2,1,
5,32,3210,2,1692,320177,2,1,12,5,8,2,10,4,8,6,8,4,8,9,6,4,8,0,,,0,,,0,,,2,1,
5,32,3210,2,1692,320177,3,1,10,4,8,2,8,3,8,6,6,3,8,9,4,3,8,0,,,0,,,0,,,2,1,
5,32,3213,2,128,320181,1,1,2,2,3,2,2,2,3,,,,,,,,,3,2,4500,4,2,6000,0,,,2,1,
5,32,3213,2,128,320181,2,,,,,,,,,,,,,,,,,2,2,3000,2,2,3000,0,,,2,1,
5,32,3213,2,128,320182,1,1,10,1,5,5,6,1,5,6,6,1,5,,,,,0,,,0,,,0,,,2,1,
5,32,3213,2,128,320182,2,1,20,3,8,5,15,3,8,6,15,3,8,,,,,2,3,4000,0,,,0,,,2,1,
5,32,3213,2,128,320182,3,1,18,2,6,5,12,2,6,6,12,2,6,,,,,2,1,4000,0,,,0,,,2,1,
5,32,3213,2,128,320183,1,1,4,4,6,2,5,4,6,4,4,2,3,5,4,4,3,0,,,0,,,0,,,2,1,
5,32,3213,2,128,320183,2,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3213,2,128,320184,1,1,10,5,8,2,10,5,8,3,8,4,8,4,10,4,8,0,,,0,,,0,,,2,1,
5,32,3213,2,128,320184,2,1,8,5,8,2,8,5,8,3,6,3,8,4,8,4,8,0,,,0,,,0,,,2,1,
5,32,3213,2,128,320186,1,1,10,5,8,3,10,5,8,4,8,4,8,5,6,3,4,0,,,0,,,0,,,2,1,
5,32,3213,2,128,320186,2,1,8,4,8,3,8,4,8,4,6,3,8,5,4,2,4,0,,,0,,,0,,,2,1,
5,32,3216,2,1184,320187,1,1,20,5,5,2,23,6,8,,,,,,,,,4,5,8000,6,3,4500,0,,,2,2,
5,32,3216,2,1184,320187,2,10,25,6,4,,,,,,,,,,,,,4,5,8000,6,3,4500,0,,,2,2,
5,32,3216,2,1184,320188,1,2,3,4,9,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
5,32,3216,2,1184,320189,1,1,20,3,9,3,3,3,8,4,3,3,8,,,,,4,1,8000,5,2,10000,0,,,2,1,
5,32,3216,2,1184,320189,2,1,20,4,11,,,,,,,,,,,,,2,4,4000,3,3,6000,0,,,2,1,
5,32,3213,2,128,320191,1,1,20,2,5,8,21,3,6,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3213,2,128,320191,2,1,20,2,6,8,21,2,7,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3213,2,128,320191,3,1,20,2,4,8,21,2,5,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3212,2,314,320193,1,1,12,6,8,2,10,5,8,3,8,5,8,4,8,4,8,0,,,0,,,0,,,2,1,
5,32,3212,2,314,320193,2,1,10,6,8,2,8,5,8,3,8,5,8,4,8,4,8,0,,,0,,,0,,,2,1,
5,32,3212,2,314,320194,1,5,6,2,3,6,6,2,8,,,,,,,,,2,1,2000,0,,,0,,,2,1,
5,32,3212,2,314,320194,2,5,6,2,3,6,6,2,8,,,,,,,,,2,1,2000,0,,,0,,,2,1,
5,32,3212,2,314,320194,3,5,5,1,3,6,5,1,7,,,,,,,,,1,1,1000,0,,,0,,,2,1,
5,32,3212,2,314,320194,4,5,5,1,3,6,5,1,7,,,,,,,,,1,1,1000,0,,,0,,,2,1,
5,32,3212,2,314,320194,5,5,6,2,3,6,6,2,8,,,,,,,,,2,1,2000,0,,,0,,,2,1,
5,32,3207,2,1464,320202,1,1,21,4,3,2,23,5,6,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3212,2,314,320206,1,1,6,2,8,2,5,2,8,,,,,,,,,2,1,2000,0,,,0,,,2,1,
5,32,3212,2,314,320206,2,1,5,2,8,2,4,2,8,,,,,,,,,1,1,1000,0,,,0,,,2,1,
5,32,3212,2,314,320206,3,1,5,2,9,2,4,2,9,,,,,,,,,1,1,1000,0,,,0,,,2,1,
5,32,3212,2,314,320207,1,1,4,5,6,2,4,5,8,3,4,2,8,,,,,0,,,0,,,0,,,2,1,
5,32,3212,2,314,320207,2,1,4,5,6,2,4,5,8,3,4,2,8,,,,,0,,,0,,,0,,,2,1,
5,32,3212,2,314,320208,1,1,4,6,9,2,4,6,9,,,,,,,,,0,,,0,,,0,,,2,1,
5,32,3212,2,314,320208,2,1,4,6,9,2,4,6,9,,,,,,,,,0,,,0,,,0,,,2,1,
3,33,3321,1,1182,330002,1,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
3,33,3321,1,1182,330006,1,1,1,3,4,,,,,,,,,,,,,4,3,2800,0,,,0,,,2,3,
3,33,3321,1,1182,330006,2,1,1,3,3,,,,,,,,,,,,,2,3,1400,0,,,0,,,2,3,
3,33,3321,1,1182,330007,1,1,1,2,7,3,1,2,7,4,1,2,7,,,,,1,2,500,0,,,0,,,2,3,
3,33,3321,1,1182,330008,1,,,,,,,,,,,,,,,,,3,2,3000,0,,,0,,,2,3,
3,33,3321,1,1182,330009,1,,,,,,,,,,,,,,,,,5,2,5000,0,,,0,,,1,,
3,33,3321,1,1182,330010,1,1,1,2,5,,,,,,,,,,,,,3,3,1200,0,,,0,,,2,2,
3,33,3321,1,1182,330010,2,1,1,2,5,,,,,,,,,,,,,2,2,800,0,,,0,,,2,2,
3,33,3321,1,1182,330010,3,1,1,2,5,,,,,,,,,,,,,2,1,400,0,,,0,,,2,2,
3,33,3311,1,702,330011,1,1,4,3,7,3,4,3,6,,,,,,,,,4,2,4000,0,,,0,,,2,2,
3,33,3311,1,702,330012,1,1,5,5,7,3,4,2,3,4,4,2,2,,,,,3,5,2100,0,,,0,,,2,3,
3,33,3311,1,702,330012,2,1,5,5,7,3,4,2,3,4,4,2,2,,,,,3,5,2100,0,,,0,,,2,3,
3,33,3311,1,702,330013,1,1,9,6,6,,,,,,,,,,,,,6,3,2400,0,,,0,,,2,1,
3,33,3311,1,702,330014,1,1,5,7,7,3,5,7,3,4,5,7,3,7,5,7,3,1,3,500,0,,,0,,,2,2,
3,33,3311,1,702,330014,2,1,2,2,3,3,2,3,2,4,5,2,2,7,2,2,2,2,2,1000,0,,,0,,,2,2,
3,33,3311,1,702,330015,1,1,4,5,7,4,4,5,6,,,,,,,,,2,1,2000,0,,,0,,,2,3,
3,33,3311,1,702,330015,2,1,5,4,4,4,5,3,2,,,,,,,,,2,3,2000,0,,,1,2,300,2,3,
3,33,3311,1,702,330016,1,1,6,4,6,5,4,4,5,,,,,,,,,2,4,1000,0,,,0,,,2,2,
3,33,3311,1,702,330017,1,1,6,5,6,,,,,,,,,,,,,2,2,2000,0,,,0,,,2,3,
3,33,3311,1,702,330018,1,1,8,5,7,4,4,4,5,,,,,,,,,5,4,3500,0,,,2,5,1000,2,3,
3,33,3311,1,702,330018,2,1,10,5,5,4,6,3,4,,,,,,,,,2,15,1400,0,,,2,4,1000,2,3,
3,33,3311,1,702,330018,3,1,10,5,5,4,5,3,4,,,,,,,,,2,5,1400,0,,,2,4,1000,2,3,
3,33,3311,1,702,330019,1,1,6,5,7,3,4,4,5,,,,,,,,,3,2,3000,0,,,0,,,2,3,
3,33,3311,1,702,330020,1,1,5,5,7,,,,,,,,,,,,,3,4,2100,0,,,0,,,2,3,
3,33,3310,2,476,330021,1,1,6,5,7,3,6,5,7,4,6,5,7,5,4,4,4,4,5,2800,0,,,0,,,1,,
3,33,3310,2,476,330022,1,1,8,5,7,3,6,5,5,4,3,2,3,,,,,3,4,3000,0,,,0,,,1,,
3,33,3310,2,476,330023,1,4,6,3,4,,,,,,,,,,,,,5,5,3500,0,,,0,,,2,2,
3,33,3310,2,476,330024,1,1,6,5,7,3,2,2,3,4,1,2,3,5,1,2,3,4,20,2800,0,,,3,2,1500,2,3,
3,33,3310,2,476,330024,2,1,6,5,7,3,2,2,3,4,1,2,3,5,1,2,3,4,20,2800,0,,,3,2,1500,2,3,
3,33,3310,2,476,330025,1,1,6,6,6,,,,,,,,,,,,,4,3,1600,0,,,0,,,2,1,
3,33,3310,2,476,330026,1,1,5,5,7,3,1,4,4,,,,,,,,,0,,,0,,,0,,,1,,
3,33,3310,2,476,330027,1,1,8,6,6,,,,,,,,,,,,,6,3,2400,0,,,0,,,2,1,
3,33,3310,2,476,330028,1,1,10,6,6,3,10,6,6,4,7,6,4,,,,,5,2,2000,0,,,0,,,2,1,
3,33,3310,2,476,330029,1,1,8,6,6,,,,,,,,,,,,,4,3,1600,0,,,0,,,2,3,
3,33,3310,2,476,330030,1,1,8,6,4,7,7,6,4,,,,,,,,,3,4,1200,0,,,0,,,2,1,
3,33,3323,2,92,330031,1,1,5,5,7,4,3,5,4,6,3,5,4,7,3,5,3,4,5,3500,0,,,3,3,1500,2,2,
3,33,3323,2,92,330032,1,1,10,6,6,3,10,6,5,,,,,,,,,5,2,3500,0,,,0,,,2,3,
3,33,3323,2,92,330033,1,1,8,5,5,3,6,5,4,4,9,5,4,5,8,5,4,6,4,42000,0,,,0,,,2,3,
3,33,3323,2,92,330034,1,1,6,5,7,3,6,5,7,4,6,5,4,5,4,3,4,3,5,2100,0,,,0,,,2,2,
3,33,3323,2,92,330035,1,1,6,5,7,3,6,5,7,4,5,4,4,5,4,4,4,5,4,3500,0,,,0,,,2,2,
3,33,3323,2,92,330036,1,1,8,4,7,5,5,4,5,6,4,4,4,,,,,4,3,2800,0,,,0,,,2,3,
3,33,3323,2,92,330037,1,1,8,5,6,,,,,,,,,,,,,3,2,2100,0,,,0,,,2,3,
3,33,3323,2,92,330038,1,1,9,5,6,,,,,,,,,,,,,5,3,35000,0,,,0,,,2,2,
3,33,3323,2,92,330039,1,1,7,5,7,3,5,4,3,4,5,4,3,5,3,3,2,5,6,3500,0,,,0,,,2,3,
3,33,3323,2,92,330040,1,1,4,5,6,3,4,5,4,4,4,5,4,6,4,3,3,6,4,4200,0,,,0,,,2,3,
3,33,3318,2,30,330041,1,1,3,4,6,4,3,5,6,,,,,,,,,0,,,0,,,0,,,2,2,
3,33,3318,2,30,330041,2,1,3,5,6,4,3,5,6,,,,,,,,,0,,,0,,,0,,,2,2,
3,33,3318,2,30,330042,1,1,3,3,7,,,,,,,,,,,,,1,2,500,0,,,0,,,2,2,
3,33,3318,2,30,330043,1,1,1,2,6,2,1,2,6,,,,,,,,,4,3,1200,0,,,0,,,2,1,
3,33,3318,2,30,330044,1,1,1,5,10,3,1,2,5,4,1,2,5,,,,,0,,,0,,,0,,,2,3,
3,33,3318,2,30,330045,1,1,2,4,6,3,2,2,3,,,,,,,,,2,3,1000,0,,,0,,,2,2,
3,33,3318,2,30,330045,2,1,2,5,5,2,2,2,3,,,,,,,,,2,4,1000,0,,,0,,,2,2,
3,33,3318,2,30,330046,1,1,2,4,7,3,1,3,5,5,1,4,5,6,1,3,5,2,4,1400,0,,,0,,,2,1,
3,33,3318,2,30,330047,1,1,4,4,7,3,2,4,7,,,,,,,,,4,1,1600,0,,,0,,,2,3,
3,33,3318,2,30,330048,1,1,1,6,5,5,1,6,5,6,1,6,5,7,1,5,5,7,3,3500,0,,,0,,,2,3,
3,33,3318,2,30,330049,1,1,1,5,10,3,1,5,5,5,1,3,5,,,,,0,,,0,,,0,,,2,3,
3,33,3318,2,30,330050,1,1,3,4,7,4,3,4,4,6,2,3,3,,,,,4,1,1600,0,,,0,,,2,3,
3,33,3313,2,930,330051,1,1,9,5,6,3,4,3,3,4,4,4,4,,,,,4,3,3800,0,,,0,,,2,3,
3,33,3313,2,930,330051,2,1,9,5,6,3,4,3,3,4,4,4,4,,,,,4,3,3800,0,,,0,,,2,3,
3,33,3313,2,930,330052,1,1,8,6,6,5,5,6,4,,,,,,,,,3,2,1200,0,,,0,,,2,3,
3,33,3313,2,930,330053,1,1,8,5,6,,,,,,,,,,,,,3,2,1200,0,,,0,,,2,1,
3,33,3313,2,930,330055,1,1,8,6,6,3,8,6,6,4,5,6,6,7,5,5,4,3,2,1200,0,,,0,,,2,1,
3,33,3313,2,930,330056,1,1,7,6,8,3,7,5,7,5,4,4,4,9,7,5,7,3,7,2100,0,,,0,,,1,,
3,33,3313,2,930,330057,1,1,8,6,6,3,8,6,6,4,5,6,5,5,5,5,4,4,3,1600,0,,,0,,,2,3,
3,33,3313,2,930,330058,1,1,8,5,6,3,4,3,3,4,6,5,4,,,,,3,5,2100,0,,,0,,,1,,
3,33,3313,2,930,330059,1,1,8,5,6,,,,,,,,,,,,,4,2,1600,0,,,0,,,2,1,
3,33,3313,2,930,330060,1,1,6,5,7,3,4,3,4,4,4,3,4,,,,,2,5,1400,0,,,0,,,1,,
3,33,3304,2,418,330061,1,1,1,6,5,2,1,6,5,3,1,6,5,4,1,6,5,5,4,3500,0,,,0,,,2,3,
3,33,3304,2,418,330062,1,1,1,6,6,,,,,,,,,,,,,6,3,2100,0,,,0,,,2,3,
3,33,3304,2,418,330063,1,1,1,3,10,4,1,3,10,,,,,,,,,3,3,2100,0,,,0,,,2,2,
3,33,3304,2,418,330064,1,1,2,4,15,3,2,3,9,4,1,2,10,5,1,2,6,2,1,1400,0,,,0,,,2,3,
3,33,3304,2,418,330065,1,1,20,6,7,,,,,,,,,,,,,6,2,4200,0,,,0,,,2,3,
3,33,3304,2,418,330066,1,1,42,6,7,,,,,,,,,,,,,4,4,2800,0,,,0,,,2,3,
3,33,3304,2,418,330067,1,1,2,6,7,,,,,,,,,,,,,4,3,2800,0,,,0,,,2,3,
3,33,3304,2,418,330068,1,1,1,4,10,3,1,4,10,4,1,4,10,5,1,4,10,0,,,0,,,0,,,2,3,
3,33,3304,2,418,330069,1,1,2,5,9,3,2,4,5,5,1,3,5,,,,,2,2,1400,0,,,0,,,2,1,
3,33,3304,2,418,330070,1,1,2,3,7,3,1,3,5,4,1,3,5,5,1,3,5,3,1,900,0,,,0,,,2,2,
3,33,3307,2,688,330071,1,1,7,5,7,3,4,6,7,4,4,6,7,,,,,3,5,2100,0,,,0,,,2,2,
