"holder_id","household_id","household_id2","rural","pw_w3","ea_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s7q01","pp_s7q02","pp_s7q03","pp_s7q04","pp_s7q05","pp_s7q06","pp_s7q06_1","pp_s7q07","pp_s7q08","pp_s7q09","pp_s7q10_a","pp_s7q10_b","pp_s7q11","pp_s7q12","pp_s7q12a","pp_s7q12b","pp_s7q12c","pp_s7q12d","pp_s7q12e","pp_s7q13","pp_s7q14","pp_s7q15","pp_s7q15a","pp_s7q15b","pp_s7q16a","pp_s7q16b","pp_s7q16b_2","pp_s7q16b_3","pp_s7q16c_a","pp_s7q16c_b","pp_s7q16c_c","pp_s7q17","pp_s7q18_a","pp_s7q18_b","pp_s7q19","pp_s7q20_a","pp_s7q20_b","pp_s7q20_c","pp_s7q20a","pp_s7q20b_a","pp_s7q20b_b","pp_s7q20b_c","pp_s7q20c","pp_s7q20d","pp_s7q20e","pp_s7q20f","pp_s7q21","pp_s7q21b","pp_s7q22","pp_s7q23_a","pp_s7q23_b","pp_s7q23_c","pp_s7q24","pp_s7q25","pp_s7q26","pp_s7q27","pp_s7q28","pp_s7q29","pp_s7q30","pp_s7q31","pp_s7q32","pp_s7q33","obs","STRUCTURE_ERROR","hh_saq01","hh_saq02","hh_saq03","hh_saq04","hh_saq05","hh_saq06","hh_saq07","hh_saq08"
"0709050030304701","07090500303047","070905088800303047",1,3045.65356445313,"07090500303",7,9,5,3,3,47,1,1,2,3,2,2,2,,2,1,,6,,2,,2,11,5,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,22,1,,,2,,,,,2,,2,1,1,6,,,,1,3,5,2,5,1,2,5,5,2,1,,7,9,5,8,88,3,3,47
"0709050030306201","07090500303062","070905088800303062",1,3045.65356445313,"07090500303",7,9,5,3,3,62,1,2,2,3,2,2,2,,2,2,2,6,,0,5,0,11,9,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,2,6,,,,3,1,2,4,2,2,4,2,2,2,1,,7,9,5,8,88,3,3,62
"0709050030307701","07090500303077","070905088800303077",1,3045.65356445313,"07090500303",7,9,5,3,3,77,1,1,1,,1,,2,,2,1,,1,,2,,2,22,18,2,,50,25,25,0,0,25,0,0,0,,1,,1,6,2007,22,1,,,2,,,,,2,,2,1,1,1,3,,,1,1,5,4,5,1,4,5,5,5,1,,7,9,5,8,88,3,3,77
"0709050030309201","07090500303092","070905088800303092",1,3045.65356445313,"07090500303",7,9,5,3,3,92,1,1,1,,1,,2,,2,1,,1,,3,,3,20,16,2,,35,35,0,0,0,35,0,0,0,,,,1,6,2007,22,1,,,2,,,,,2,,2,1,1,1,3,8,,3,1,5,4,5,1,4,5,5,5,1,,7,9,5,8,88,3,3,92
"0709050030310701","07090500303107","070905088800303107",1,3045.65356445313,"07090500303",7,9,5,3,3,107,1,1,2,1,2,1,1,1,,2,2,6,,2,,2,17,9,2,,50,25,25,0,0,0,0,0,0,2,2,,1,6,2007,22,1,,,2,,,,,2,,2,3,5,3,2,,,1,1,5,4,5,5,3,5,5,5,1,,7,9,5,8,88,3,3,107
"0709050030312201","07090500303122","070905088800303122",1,3045.65356445313,"07090500303",7,9,5,3,3,122,1,1,1,,1,,2,,2,1,,1,,2,,1,18,12,2,,50,50,0,0,0,45,0,0,0,,1,,2,,,,,,,2,,,,,2,,2,1,1,1,3,,,,1,5,2,5,1,2,2,1,2,1,,7,9,5,8,88,3,3,122
"0709050030313701","07090500303137","070905088800303137",1,3045.65356445313,"07090500303",7,9,5,3,3,137,1,1,2,3,2,7,2,,2,2,2,6,,0,6,0,11,6,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,22,1,,,2,,,,,2,,2,4,3,6,,,,1,1,4,4,4,4,4,4,4,4,1,,7,9,5,8,88,3,3,137
"0709060010402201","07090600104022","070906010100104022",2,2190.12646484375,"07090600104",7,9,6,1,4,22,1,1,2,2,2,5,2,,3,2,2,6,,0,5,0,16,10,2,,0,0,0,0,0,0,0,0,0,,,,1,5,2007,22,1,5,6,2,,,,,2,,2,5,4,5,,,,3,3,6,6,5,5,4,6,5,4,1,,7,9,6,1,1,1,4,22
"0709060010403301","07090600104033","070906010100104033",2,2190.12646484375,"07090600104",7,9,6,1,4,33,1,2,2,3,2,7,2,,6,2,5,6,,0,5,0,3,2,2,,0,0,0,0,0,0,0,0,0,,,,1,4,2007,4,1,10,,2,,,,,2,,2,3,5,5,,,,3,3,6,6,5,3,6,6,5,6,1,,7,9,6,1,1,1,4,33
"0709060010404402","07090600104044","070906010100104044",2,2190.12646484375,"07090600104",7,9,6,1,4,44,2,2,2,7,2,5,2,,2,2,2,6,,0,5,0,2,1,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,16,1,,,2,,,,,2,,2,2,2,2,,,,3,3,6,6,2,2,6,6,2,6,1,,7,9,6,1,1,1,4,44
"0709060010405501","07090600104055","070906010100104055",2,2190.12646484375,"07090600104",7,9,6,1,4,55,1,2,2,2,2,5,2,,2,2,2,6,,0,5,0,6,4,2,,0,0,0,0,0,0,0,0,0,,,,1,3,2007,8,1,,,2,,,,,2,,2,1,4,5,,,,3,3,6,6,5,1,6,6,5,6,1,,7,9,6,1,1,1,4,55
"0709060010406601","07090600104066","070906010100104066",2,2190.12646484375,"07090600104",7,9,6,1,4,66,1,2,2,7,2,5,2,,2,2,2,6,,0,5,0,8,4,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,2,2,,,,3,3,2,2,2,2,2,2,2,2,1,,7,9,6,1,1,1,4,66
"0709060010407704","07090600104077","070906010100104077",2,2190.12646484375,"07090600104",7,9,6,1,4,77,4,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,7,9,6,1,1,1,4,77
"0709060010408801","07090600104088","070906010100104088",2,2190.12646484375,"07090600104",7,9,6,1,4,88,1,2,1,,1,,2,,6,1,,3,,2,,2,7,4,2,,5,5,0,0,0,5,0,0,0,,,,1,5,2007,4,1,6,,2,,,,,2,,2,3,4,5,,,,3,3,6,6,5,3,4,6,5,4,1,,7,9,6,1,1,1,4,88
"0709060010409901","07090600104099","070906010100104099",2,2190.12646484375,"07090600104",7,9,6,1,4,99,1,1,1,,1,,2,,6,1,,4,,0,7,0,19,10,2,,50,25,25,0,0,25,0,0,0,1,,,1,3,2007,4,1,5,10,2,,,,,2,,2,7,5,5,,,,3,3,5,5,5,7,7,5,5,2,1,,7,9,6,1,1,1,4,99
"0709060010411001","07090600104110","070906010100104110",2,2190.12646484375,"07090600104",7,9,6,1,4,110,1,1,1,,1,,2,,2,1,,1,,2,,2,33,20,2,,150,75,75,0,0,69,44,0,0,1,,,1,3,2007,22,1,,,2,,,,,2,,2,1,5,5,,,,3,3,5,5,5,1,2,5,5,2,1,,7,9,6,1,1,1,4,110
"0709060010412103","07090600104121","070906010100104121",2,2190.12646484375,"07090600104",7,9,6,1,4,121,3,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,7,9,6,1,1,1,4,121
"0709070150100201","07090701501002","070907088801501002",1,4621.26416015625,"07090701501",7,9,7,15,1,2,1,1,2,3,2,5,2,,2,1,,6,1,3,,1,11,10,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,20,1,1,,2,,,,,2,,2,1,5,1,4,5,,3,3,1,2,1,1,2,5,5,2,1,,7,9,7,8,88,15,1,2
"0709070150101701","07090701501017","070907088801501017",1,4621.26416015625,"07090701501",7,9,7,15,1,17,1,1,2,3,2,5,2,,2,1,,6,,1,2,1,10,7,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,21,1,,,2,,,,,2,,2,1,5,1,4,6,,3,3,1,1,1,1,2,5,5,2,1,,7,9,7,8,88,15,1,17
"0709070150103201","07090701501032","070907088801501032",1,4621.26416015625,"07090701501",7,9,7,15,1,32,1,1,1,,1,,2,,2,1,,1,,1,2,1,17,14,2,,12,12,0,0,0,12,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,1,2,4,,3,3,5,2,1,5,2,5,5,2,1,,7,9,7,8,88,15,1,32
"0709070150104701","07090701501047","070907088801501047",1,4621.26416015625,"07090701501",7,9,7,15,1,47,1,1,1,,1,,2,,2,1,,1,,0,6,0,19,16,2,,25,25,0,0,0,0,4,0,0,2,,,1,6,2007,20,1,,,2,,,,,2,,2,1,5,1,7,4,,3,1,1,2,1,1,2,5,5,2,1,,7,9,7,8,88,15,1,47
"0709070150107701","07090701501077","070907088801501077",1,4621.26416015625,"07090701501",7,9,7,15,1,77,1,1,2,6,2,5,2,,2,1,,6,,0,6,0,11,9,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,21,1,,,2,,,,,2,,2,1,5,1,4,,,3,3,5,5,1,1,1,5,5,2,1,,7,9,7,8,88,15,1,77
"0709070150109201","07090701501092","070907088801501092",1,4621.26416015625,"07090701501",7,9,7,15,1,92,1,1,2,2,2,5,2,,2,1,,6,,1,2,1,11,9,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,21,1,,,2,,,,,2,,2,1,5,1,2,4,,,3,1,5,1,1,2,5,5,2,1,,7,9,7,8,88,15,1,92
"0709070150110701","07090701501107","070907088801501107",1,4621.26416015625,"07090701501",7,9,7,15,1,107,1,1,2,3,2,5,2,,2,1,,6,,0,6,0,11,8,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,1,1,8,,,3,3,1,1,1,1,1,1,5,2,1,,7,9,7,8,88,15,1,107
"0709070150112202","07090701501122","070907088801501122",1,4621.26416015625,"07090701501",7,9,7,15,1,122,2,2,2,2,2,5,2,,2,1,,6,,0,5,0,6,5,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,2,6,8,,,3,3,2,2,2,2,2,2,2,2,1,,7,9,7,8,88,15,1,122
"0709070150113701","07090701501137","070907088801501137",1,4621.26416015625,"07090701501",7,9,7,15,1,137,1,1,1,,1,,2,,2,1,,1,,2,,2,11,9,2,,12,12,0,0,0,8,0,0,0,2,,,1,6,2007,21,1,,,2,,,,,2,,2,5,1,1,2,4,,3,3,1,5,1,1,2,5,5,2,1,,7,9,7,8,88,15,1,137
"0709090060102801","07090900601028","070909088800601028",1,3972.13989257813,"07090900601",7,9,9,6,1,28,1,2,2,6,2,3,2,,2,1,,6,,0,6,0,9,7,1,3,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,5,4,5,,,,1,1,5,5,5,5,4,5,5,4,1,,7,9,9,8,88,6,1,28
"0709090060105202","07090900601052","070909088800601052",1,3972.13989257813,"07090900601",7,9,9,6,1,52,2,1,1,,1,,2,,2,1,,1,,1,2,0,10,9,2,,25,25,0,0,0,25,0,0,0,,,,2,,,,,,,2,,,,,2,,2,5,4,5,,,,3,3,4,4,4,5,4,4,4,4,1,,7,9,9,8,88,6,1,52
"0709090060107601","07090900601076","070909088800601076",1,3972.13989257813,"07090900601",7,9,9,6,1,76,1,1,2,6,2,3,2,,5,1,,6,,2,,2,11,9,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,2,2,,,,3,3,2,2,2,2,2,2,2,2,1,,7,9,9,8,88,6,1,76
"0709090060110001","07090900601100","070909088800601100",1,3972.13989257813,"07090900601",7,9,9,6,1,100,1,2,1,,1,,2,,5,1,,1,,2,,1,29,24,2,,50,25,25,0,0,25,13,0,0,1,,,1,6,2007,6,1,5,,2,,,,,2,,2,5,5,5,,,,3,3,5,5,5,5,5,5,5,2,1,,7,9,9,8,88,6,1,100
"0709090060112401","07090900601124","070909088800601124",1,3972.13989257813,"07090900601",7,9,9,6,1,124,1,1,2,6,2,3,1,2,,1,,6,,1,2,1,22,19,1,3,0,0,0,0,0,0,0,0,0,,,,1,6,2007,8,1,5,,2,,,,,2,,2,3,5,5,,,,1,3,5,5,5,5,5,5,5,4,1,,7,9,9,8,88,6,1,124
"0709090060115001","07090900601150","070909088800601150",1,3972.13989257813,"07090900601",7,9,9,6,1,150,1,1,1,,1,,2,,5,1,,1,,2,,2,22,16,1,3,38,25,13,0,0,25,13,0,0,,,,1,6,2007,6,1,5,,2,,,,,2,,2,1,5,5,,,,1,3,5,5,5,5,5,5,5,2,1,,7,9,9,8,88,6,1,150
"0709090060117401","07090900601174","070909088800601174",1,3972.13989257813,"07090900601",7,9,9,6,1,174,1,2,2,7,2,5,2,,2,2,4,6,,0,6,0,6,5,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,5,2,5,,,,1,1,2,2,1,2,2,2,2,2,1,,7,9,9,8,88,6,1,174
"0709090060119801","07090900601198","070909088800601198",1,3972.13989257813,"07090900601",7,9,9,6,1,198,1,2,2,6,2,3,2,,5,1,,1,,2,,2,22,19,1,1,50,25,25,0,0,0,0,0,0,1,,,1,7,2007,8,1,5,,2,,,,,2,,2,5,5,5,,,,1,3,5,5,5,5,2,5,5,2,1,,7,9,9,8,88,6,1,198
"0709090060122201","07090900601222","070909088800601222",1,3972.13989257813,"07090900601",7,9,9,6,1,222,1,1,2,6,2,3,2,,5,2,4,6,,1,2,1,11,9,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,3,5,5,,,,1,3,5,5,5,3,5,5,5,4,1,,7,9,9,8,88,6,1,222
"0710010040300401","07100100403004","071001088800403004",1,5117.7490234375,"07100100403",7,10,1,4,3,4,1,1,2,3,2,2,1,3,,1,,6,,0,5,0,10,7,2,,0,0,0,0,0,0,0,0,0,,,,1,5,2007,20,5,7,1,2,,,,,2,,2,5,6,6,,,,3,1,5,4,6,6,6,5,6,6,1,,7,10,1,8,88,4,3,4
"0710010040302201","07100100403022","071001088800403022",1,5117.7490234375,"07100100403",7,10,1,4,3,22,1,1,2,2,2,2,2,,3,2,2,6,,1,2,1,16,11,2,,0,0,0,0,0,0,0,0,0,,,,1,5,2006,18,1,5,7,2,,,,,2,,2,3,5,6,,,,3,1,5,4,5,3,4,5,5,5,1,,7,10,1,8,88,4,3,22
"0710010040303101","07100100403031","071001088800403031",1,5117.7490234375,"07100100403",7,10,1,4,3,31,1,1,2,2,2,2,2,,3,1,,6,,2,,2,13,8,2,,0,0,0,0,0,0,0,0,0,,,,1,5,2006,22,1,3,5,2,,,,,2,,2,1,5,6,,,,3,1,5,2,5,1,6,5,5,6,1,,7,10,1,8,88,4,3,31
"0710010040304901","07100100403049","071001088800403049",1,5117.7490234375,"07100100403",7,10,1,4,3,49,1,1,2,5,2,2,2,,3,1,,6,6,0,5,0,11,7,2,,0,0,0,0,0,0,0,0,0,,,,1,5,2006,22,7,1,3,2,,,,,2,,2,1,5,7,,,,3,1,5,2,5,1,6,5,5,6,1,,7,10,1,8,88,4,3,49
"0710010040305801","07100100403058","071001088800403058",1,5117.7490234375,"07100100403",7,10,1,4,3,58,1,1,2,3,2,2,2,,2,1,,6,,0,5,0,14,11,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,22,1,3,5,2,,,,,2,,2,3,2,6,,,,3,1,2,2,2,3,6,2,2,6,1,,7,10,1,8,88,4,3,58
"0710010040308501","07100100403085","071001088800403085",1,5117.7490234375,"07100100403",7,10,1,4,3,85,1,1,2,3,2,2,2,,2,1,,6,,0,5,0,9,6,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,6,7,,,,3,1,2,7,6,6,6,2,6,6,1,,7,10,1,8,88,4,3,85
"0710010040311201","07100100403112","071001088800403112",1,5117.7490234375,"07100100403",7,10,1,4,3,112,1,1,2,4,2,4,2,,3,1,,6,,1,2,1,16,12,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,22,3,5,1,2,,,,,2,,2,1,5,6,,,,3,1,5,2,5,1,6,5,5,6,1,,7,10,1,8,88,4,3,112
"0710010040313901","07100100403139","071001088800403139",1,5117.7490234375,"07100100403",7,10,1,4,3,139,1,1,2,3,2,2,2,,2,1,,6,,2,,2,13,8,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,20,3,5,7,2,,,,,2,,2,1,5,6,,,,1,1,5,2,5,1,2,5,5,5,1,,7,10,1,8,88,4,3,139
"0710010040316601","07100100403166","071001088800403166",1,5117.7490234375,"07100100403",7,10,1,4,3,166,1,1,2,7,2,5,2,,3,1,,6,,0,5,0,12,8,2,,0,0,0,0,0,0,0,0,0,,,,1,5,2006,20,3,5,7,2,,,,,2,,2,3,5,6,,,,3,1,5,4,5,3,6,5,5,6,1,,7,10,1,8,88,4,3,166
"0710010040319301","07100100403193","071001088800403193",1,5117.7490234375,"07100100403",7,10,1,4,3,193,1,1,2,4,2,5,2,,3,1,,6,,0,5,0,14,12,2,,0,0,0,0,0,0,0,0,0,,,,1,5,2006,21,1,3,2,2,,,,,2,,2,2,2,6,,,,1,1,2,2,2,2,6,2,2,6,1,,7,10,1,8,88,4,3,193
"0710010040322001","07100100403220","071001088800403220",1,5117.7490234375,"07100100403",7,10,1,4,3,220,1,1,2,3,2,2,2,,2,1,,6,,1,2,1,12,9,2,,0,0,0,0,0,0,0,0,0,,,,1,4,2007,28,3,5,4,2,,,,,2,,2,5,5,7,,,,3,1,5,4,5,1,7,5,5,6,1,,7,10,1,8,88,4,3,220
"0710010040324702","07100100403247","071001088800403247",1,5117.7490234375,"07100100403",7,10,1,4,3,247,2,1,2,2,2,2,2,,3,1,,6,,0,5,0,9,5,2,,0,0,0,0,0,0,0,0,0,,,,1,5,2005,22,1,5,7,2,,,,,2,,2,3,6,6,,,,3,1,2,2,6,6,6,2,6,6,1,,7,10,1,8,88,4,3,247
"0710030100100701","07100301001007","071003088801001007",1,5229.85009765625,"07100301001",7,10,3,10,1,7,1,1,1,,1,,1,1,,1,,1,,1,2,1,17,11,2,,37,0,12,25,0,0,0,3,25,2,,,1,6,2007,10,1,2,6,2,,,,,2,,2,1,5,1,2,3,5,1,1,1,2,1,1,2,1,1,2,1,,7,10,3,8,88,10,1,7
"0710030100102801","07100301001028","071003088801001028",1,5229.85009765625,"07100301001",7,10,3,10,1,28,1,1,1,,1,,2,,2,1,,1,,0,6,0,9,6,2,,55,0,0,12,55,0,0,54,0,,2,2,1,6,2007,8,1,4,7,2,,,,,2,,2,1,5,1,5,2,3,1,1,1,2,1,1,2,5,5,1,1,,7,10,3,8,88,10,1,28
"0710030100104901","07100301001049","071003088801001049",1,5229.85009765625,"07100301001",7,10,3,10,1,49,1,1,1,,1,,1,1,,1,,1,,2,,2,13,11,2,,395,225,85,85,0,225,80,82,0,,2,2,1,6,2007,12,1,4,5,2,,,,,2,,2,1,5,1,2,5,3,1,1,1,4,1,1,4,1,1,4,1,,7,10,3,8,88,10,1,49
"0710030100107101","07100301001071","071003088801001071",1,5229.85009765625,"07100301001",7,10,3,10,1,71,1,1,1,,1,,2,,5,1,,1,,2,,1,9,5,2,,34,0,8,25,0,0,0,25,0,2,,,1,7,2007,6,2,4,,2,,,,,2,,2,1,2,1,3,5,,1,1,1,2,5,1,7,5,5,7,1,,7,10,3,8,88,10,1,71
"0710030100107601","07100301001076","071003088801001076",1,5229.85009765625,"07100301001",7,10,3,10,1,76,1,1,1,,1,,2,,2,1,,1,,2,,2,19,12,2,,87,0,12,75,0,0,0,75,0,2,,,1,6,2007,12,1,2,7,2,,,,,2,,2,7,5,1,2,4,3,1,1,1,4,1,1,4,5,5,2,1,,7,10,3,8,88,10,1,76
"0710030100109201","07100301001092","071003088801001092",1,5229.85009765625,"07100301001",7,10,3,10,1,92,1,1,1,,1,,2,,2,1,,1,,0,1,0,13,10,2,,58,50,330,0,0,5000,0,0,0,,2,,1,7,2007,5,7,11,,2,,,,,2,,2,1,5,1,5,2,3,1,1,5,2,5,1,2,5,5,2,1,,7,10,3,8,88,10,1,92
"0710030100111301","07100301001113","071003088801001113",1,5229.85009765625,"07100301001",7,10,3,10,1,113,1,1,1,,1,,2,,2,1,,1,,0,1,0,11,5,2,,45,0,10,35,0,0,0,35,0,,2,,1,7,2007,6,1,6,,2,,,,,2,,2,3,5,3,2,4,6,1,1,3,3,3,3,2,3,3,2,1,,7,10,3,8,88,10,1,113
"0710030100114801","07100301001148","071003088801001148",1,5229.85009765625,"07100301001",7,10,3,10,1,148,1,1,1,,1,,2,,2,1,,1,,1,2,1,8,5,2,,60,50,10,0,0,42,0,0,0,2,2,,1,7,2007,4,4,7,,2,,,,,2,,2,1,5,1,2,4,5,1,1,1,4,5,1,4,5,5,4,1,,7,10,3,8,88,10,1,148
"0710030100115501","07100301001155","071003088801001155",1,5229.85009765625,"07100301001",7,10,3,10,1,155,1,1,1,,1,,2,,2,1,,1,,1,2,1,14,11,2,,8500,50,10,25,0,42,10,25,0,2,,,1,2,2007,6,4,6,,2,,,,,2,,2,2,2,2,,,,1,1,2,2,2,2,2,2,2,2,1,,7,10,3,8,88,10,1,155
"0710030100119001","07100301001190","071003088801001190",1,5229.85009765625,"07100301001",7,10,3,10,1,190,1,1,1,,1,,2,,2,1,,1,,1,2,1,13,9,2,,86,0,16,70,0,0,0,63,0,,2,2,1,6,2007,8,1,2,6,2,,,,,2,,2,1,5,1,2,5,3,1,1,1,2,1,1,2,5,5,1,1,,7,10,3,8,88,10,1,190
"0710030100123901","07100301001239","071003088801001239",1,220.668792724609,"07100301001",7,10,3,10,1,239,1,2,2,7,2,7,2,,6,2,5,5,,0,7,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,2,,2,6,4,6,,,,1,1,6,6,4,4,7,6,4,6,1,,7,10,3,8,88,10,1,239
"0710060240100601","07100602401006","071006088802401006",1,6991.92431640625,"07100602401",7,10,6,24,1,6,1,1,1,,1,,2,,3,1,,1,,1,2,1,21,15,2,,20,10,10,0,0,10,10,0,0,,,,1,6,2007,16,1,8,2,2,,,,,2,,2,3,3,3,2,,,1,1,5,5,5,5,4,5,5,4,1,,7,10,6,8,88,24,1,6
"0710060240102401","07100602401024","071006088802401024",1,6991.92431640625,"07100602401",7,10,6,24,1,24,1,1,1,,1,,2,,2,1,,1,,3,,3,18,13,2,,20,10,10,0,0,3,4,0,0,4,,,1,6,2007,22,1,8,,2,,,,,2,,2,3,3,2,,,,1,1,5,3,5,3,3,5,5,5,1,,7,10,6,8,88,24,1,24
"0710060240104201","07100602401042","071006088802401042",1,6991.92431640625,"07100602401",7,10,6,24,1,42,1,1,1,,1,,2,,2,1,,1,,2,,2,47,32,1,3,20,10,10,0,0,3,5,0,0,2,,,2,,,,,,,2,,,,,2,,2,3,3,3,2,,,1,1,1,3,1,3,7,1,1,7,1,,7,10,6,8,88,24,1,42
"0710060240106001","07100602401060","071006088802401060",1,6991.92431640625,"07100602401",7,10,6,24,1,60,1,2,1,,1,,2,,2,1,,1,,0,5,0,8,6,2,,5,5,0,0,0,1,0,0,2,2,,,1,6,2007,16,8,,,2,,,,,2,,2,1,5,1,2,,,1,1,2,2,2,1,2,2,2,2,1,,7,10,6,8,88,24,1,60
"0710060240106101","07100602401061","071006088802401061",1,743.821716308594,"07100602401",7,10,6,24,1,61,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,7,10,6,8,88,24,1,61
"0710060240106501","07100602401065","071006088802401065",1,743.821716308594,"07100602401",7,10,6,24,1,65,1,2,2,7,2,7,2,,6,1,,6,,,,,,1,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,7,10,6,8,88,24,1,65
"0710060240108201","07100602401082","071006088802401082",1,6991.92431640625,"07100602401",7,10,6,24,1,82,1,1,2,3,2,7,2,,3,1,,6,,2,,2,27,15,1,3,200,20,20,0,0,0,3,0,0,2,,,1,6,2007,22,1,8,3,2,,,,,2,,2,1,1,1,2,,,1,1,1,1,5,1,2,5,5,5,1,,7,10,6,8,88,24,1,82
"0710060240110001","07100602401100","071006088802401100",1,6991.92431640625,"07100602401",7,10,6,24,1,100,1,1,2,7,2,7,2,,2,1,,1,,2,,2,21,13,2,,10,10,0,0,0,0,0,0,0,2,,,2,,,,,,,2,,,,,2,,2,1,1,1,2,,,1,1,5,1,5,1,1,1,1,3,1,,7,10,6,8,88,24,1,100
"0710060240111801","07100602401118","071006088802401118",1,6991.92431640625,"07100602401",7,10,6,24,1,118,1,1,2,7,2,5,2,,2,1,,1,,0,5,0,13,7,2,,10,10,0,0,0,0,0,0,0,2,,,1,6,2007,22,8,1,,2,,,,,2,,2,1,5,1,2,,1,1,1,5,5,5,1,7,5,5,7,1,,7,10,6,8,88,24,1,118
"0710060240113601","07100602401136","071006088802401136",1,6991.92431640625,"07100602401",7,10,6,24,1,136,1,1,2,3,2,2,2,,2,1,,6,,1,2,1,18,11,1,2,0,0,0,0,0,0,0,0,0,,,,1,6,2007,22,1,2,,2,,,,,2,,2,7,2,7,,,,1,1,5,1,5,1,2,5,5,5,1,,7,10,6,8,88,24,1,136
"0710060240115401","07100602401154","071006088802401154",1,6991.92431640625,"07100602401",7,10,6,24,1,154,1,1,1,,1,,2,,2,1,,1,,3,,8,30,21,2,,20,20,0,0,0,6,0,0,0,2,,,1,6,2007,22,8,,,2,,,,,2,,2,1,5,3,2,,,1,1,5,1,5,1,1,5,5,5,1,,7,10,6,8,88,24,1,154
"0710060240117201","07100602401172","071006088802401172",1,6991.92431640625,"07100602401",7,10,6,24,1,172,1,1,2,7,2,7,2,,2,1,,1,,2,,2,10,7,2,,1010,10,0,0,0,0,0,0,0,4,,,2,,,,,,,2,,,,,2,,2,7,2,7,10,,,1,1,5,7,5,7,2,5,5,5,1,,7,10,6,8,88,24,1,172
"0710080010502801","07100800105028","071008088800105028",2,3021.98217773438,"07100800105",7,10,8,1,5,28,1,1,1,,1,,2,,2,1,,1,1,0,5,0,3,2,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,4,5,1,2,2,,,,,2,,2,5,6,3,4,2,2,3,3,5,5,5,5,4,5,5,5,1,,7,10,8,8,88,1,5,28
"0710080010505801","07100800105058","071008088800105058",2,3021.98217773438,"07100800105",7,10,8,1,5,58,1,2,2,7,1,,1,1,,1,,6,,0,5,0,2,1,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,4,1,3,7,2,,,,,2,,2,5,5,3,2,4,5,1,1,5,5,5,4,5,5,5,5,1,,7,10,8,8,88,1,5,58
"0710080010507301","07100800105073","071008088800105073",2,3021.98217773438,"07100800105",7,10,8,1,5,73,1,2,2,2,2,2,1,1,,1,,5,,0,5,0,2,1,2,,0,0,0,0,0,0,0,0,0,,,,1,4,2007,5,1,2,7,2,,,,,2,,2,5,5,1,2,4,1,1,1,5,5,5,5,2,5,5,5,1,,7,10,8,8,88,1,5,73
"0710080010508801","07100800105088","071008088800105088",2,3021.98217773438,"07100800105",7,10,8,1,5,88,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,7,10,8,8,88,1,5,88
"0710080010510301","07100800105103","071008088800105103",2,3021.98217773438,"07100800105",7,10,8,1,5,103,1,1,2,3,2,2,2,,2,1,,6,,0,5,0,5,4,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,3,5,2,,2,,,,,2,,2,2,2,2,,,,3,3,2,2,2,2,2,2,2,2,1,,7,10,8,8,88,1,5,103
